,Rating Cycle 2 Total Health Score,Rating Cycle 2 Health Revisit Score,mds_quality_code_454,Registered Nurse turnover,severity_code_K,deficiency_tag_757,provider_resides_in_hospital,deficiency_tag_804,Rating Cycle 3 Total Number of Health Deficiencies,ownership_government_state,staffing_rating_5,deficiency_tag_695,Rating Cycle 3 Health Deficiency Score,long_stay_quality_rating_5,staffing_rating_1,quality_rating_1,severity_code_I,severity_code_F,council_resident_and_family,mds_quality_code_419,claims_quality_code_551,avg_daily_residents_per_bed_ratio,Rating Cycle 2 Total Number of Health Deficiencies,ownership_non_profit_church,provider_medicare,months_since_approval,provider_medicare_and_medicaid,Rating Cycle 2 Number of Standard Health Deficiencies,severity_code_B,deficiency_tag_677,short_stay_quality_rating_5,deficiency_tag_585,ownership_for_profit_corporation,deficiency_tag_726,ownership_for_profit_partnership,deficiency_tag_803,quality_rating_4,deficiency_tag_755,deficiency_tag_921,deficiency_tag_880,deficiency_tag_625,deficiency_tag_550,mds_quality_code_404,Number of Substantiated Complaints,continuing_care_retirement_community,mds_quality_code_434,deficiency_tag_883,severity_code_H,Rating Cycle 1 Health Revisit Score,Rating Cycle 3 Number of Complaint Health Deficiencies,most_recent_health_inspection_2plus_years_ago,severity_code_L,deficiency_tag_908,health_inspection_rating_2,quality_rating_2,council_resident,deficiency_tag_656,five_star_rating_4,deficiency_tag_583,deficiency_tag_690,five_star_rating_2,deficiency_tag_600,health_inspection_rating_3,quality_rating_5,short_stay_quality_rating_1,deficiency_tag_641,deficiency_tag_727,deficiency_tag_732,deficiency_tag_760,deficiency_tag_697,deficiency_tag_582,claims_quality_code_552,Rating Cycle 1 Number of Health Revisits,deficiency_tag_610,ownership_government_county,mds_quality_code_406,mds_quality_code_479,Rating Cycle 2 Number of Health Revisits,Number of Facility Reported Incidents,Number of Certified Beds,special_focus_status_sff_candidate,long_stay_quality_rating_4,Rating Cycle 3 Health Revisit Score,deficiency_tag_925,mds_quality_code_410,Total Amount of Fines in Dollars,Rating Cycle 1 Health Deficiency Score,staffing_rating_3,ownership_government_city_county,deficiency_tag_761,deficiency_tag_655,Average Number of Residents per Day,Total Number of Penalties,short_stay_quality_rating_3,severity_code_J,deficiency_tag_561,deficiency_tag_657,mds_quality_code_407,Number of Fines,mds_quality_code_452,deficiency_tag_584,mds_quality_code_480,mds_quality_code_430,deficiency_tag_756,deficiency_tag_919,health_inspection_rating_4,quality_rating_3,deficiency_tag_645,deficiency_tag_689,deficiency_tag_842,mds_quality_code_401,dollars_per_fine_count,five_star_rating_5,ownership_government_city,Rating Cycle 2 Number of Complaint Health Deficiencies,Number of Citations from Infection Control Inspections,deficiency_tag_580,severity_code_D,mds_quality_code_415,severity_code_C,long_stay_quality_rating_2,long_stay_quality_rating_1,special_focus_status_sff,provider_changed_ownership_last_12_months,Rating Cycle 1 Total Health Score,claims_quality_code_521,deficiency_tag_558,deficiency_tag_658,short_stay_quality_rating_4,health_inspection_rating_5,Rating Cycle 2 Health Deficiency Score,deficiency_tag_686,ownership_for_profit_llc,abuse_icon,ownership_non_profit_corporation,Number of Payment Denials,sprinklers_in_required_areas_partial,deficiency_tag_693,deficiency_tag_812,deficiency_tag_644,deficiency_tag_607,long_stay_quality_rating_3,severity_code_G,deficiency_tag_609,provider_medicaid,ownership_government_hospital_district,severity_code_E,deficiency_tag_636,five_star_rating_1,council_family,short_stay_quality_rating_2,ownership_non_profit_other,deficiency_tag_758,deficiency_tag_759,Rating Cycle 3 Number of Standard Health Deficiencies,Rating Cycle 1 Number of Complaint Health Deficiencies,deficiency_tag_676,health_inspection_rating_1,Total nursing staff turnover,ownership_for_profit_individual,deficiency_tag_867,deficiency_tag_814,deficiency_tag_679,staffing_rating_4,deficiency_tag_725,deficiency_tag_692,deficiency_tag_623,deficiency_tag_700,Rating Cycle 1 Number of Standard Health Deficiencies,deficiency_tag_698,mds_quality_code_409,Rating Cycle 3 Number of Health Revisits,mds_quality_code_472,deficiency_tag_881,mds_quality_code_408,claims_quality_code_522,sprinklers_in_required_areas,five_star_rating_3,ownership_government_federal,deficiency_tag_806,deficiency_tag_578,Rating Cycle 1 Total Number of Health Deficiencies,Number of administrators who have left the nursing home,deficiency_tag_688,mds_quality_code_451,Rating Cycle 3 Total Health Score,deficiency_tag_554,staffing_rating_2,deficiency_tag_604,deficiency_tag_684,prediction,Lower_Staffing
7338,32.0,0.0,97.837838,76.9,0.0,0.0,0,0.0,3.0,0,0,1.0,16.0,1,0,0,0.0,1.0,0,7.457213,2.150923,0.8335714285714286,4.0,0,0,428,1,4.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,1.0,0.0,2.0,0.0,1.0,8.669834,6,0,4.347826,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0,1,1.0,0,0.0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.101585,1.0,0.0,0,0.291177,4.622686,1.0,0,280,0,0,0.0,0.0,1.55902,7972.43,60.0,0,0,0.0,0.0,233.4,3,1,0.0,0.0,1.0,0.804598,3,9.40367,2.0,4.609176,47.350993,1.0,0.0,0,0,0.0,0.0,0.0,6.076389,2657.476666666667,0,0,0.0,0.0,0.0,9.0,85.523385,0.0,0,0,0,0,60.0,16.93137,0.0,2.0,0,0,32.0,0.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,7.0,0.0,0,0,0,0,1.0,0.0,3.0,1.0,0.0,0,68.8,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,60.582011,0.0,6.289308,3.755303,1,0,0,0.0,0.0,10.0,2.0,0.0,7.414838,16.0,0.0,1,1.0,0.0,1,0
3048,32.0,0.0,100.0,,0.0,0.0,0,0.0,5.0,0,0,0.0,24.0,0,0,1,0.0,1.0,0,31.192661,,0.6,5.0,1,0,346,1,4.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.272727,3,0,13.793103,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,1,0.0,1.0,0,1.0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,1.093796,1.706236,1.0,0,50,0,0,0.0,0.0,6.422018,99162.05,0.0,0,0,0.0,0.0,30.0,2,0,2.0,0.0,0.0,7.619048,2,29.347826,0.0,22.63768,100.0,0.0,0.0,0,0,0.0,0.0,0.0,16.393443,49581.025,0,0,1.0,,2.0,8.0,100.0,0.0,0,1,0,0,0.0,32.105461,0.0,0.0,0,1,32.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1.0,0.0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,0,,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,1.0,2.083333,0.0,1,0,0,0.0,0.0,0.0,,2.0,36.47999,24.0,0.0,1,0.0,2.0,1,0
5114,124.0,0.0,97.819315,35.7,0.0,0.0,0,0.0,21.0,0,0,0.0,128.0,0,0,0,0.0,2.0,1,28.740157,1.218566,0.6983870967741935,21.0,0,0,390,1,18.0,0.0,0.0,0,0.0,1,0.0,0,0.0,0,1.0,0.0,0.0,0.0,2.0,11.832061,0,0,2.358491,0.0,0.0,0.0,0.0,1,0.0,1.0,0,0,0,2.0,0,0.0,0.0,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.645186,1.0,1.0,0,2.22785,6.154054,1.0,0,124,0,0,0.0,1.0,3.30033,0.0,8.0,0,0,1.0,0.0,86.6,0,0,0.0,0.0,1.0,3.040541,0,32.550336,1.0,27.690675,69.92665,0.0,0.0,0,1,0.0,0.0,1.0,35.9447,0.0,0,0,3.0,,1.0,24.0,90.429043,2.0,0,1,0,0,8.0,19.823247,0.0,0.0,1,0,124.0,0.0,0,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0,0,16.0,0.0,0,0,0,0,1.0,0.0,21.0,0.0,0.0,0,48.3,0,0.0,0.0,1.0,0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,74.666667,0.0,20.446097,10.694624,1,1,0,0.0,0.0,2.0,0.0,0.0,45.85738,128.0,0.0,1,0.0,1.0,1,0
5079,96.0,0.0,65.311653,81.0,0.0,0.0,0,0.0,6.0,0,0,1.0,24.0,0,1,0,0.0,2.0,0,11.501597,1.221927,0.63,16.0,0,0,432,1,16.0,0.0,0.0,0,1.0,0,0.0,0,1.0,0,0.0,0.0,1.0,0.0,0.0,4.361371,1,0,2.067183,0.0,0.0,0.0,1.0,1,0.0,0.0,0,1,1,1.0,0,0.0,0.0,0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.840836,1.0,1.0,0,5.696294,5.524144,1.0,5,160,0,0,0.0,0.0,0.0,0.0,24.0,0,0,0.0,0.0,100.8,0,1,0.0,0.0,0.0,3.216374,0,15.076923,0.0,26.00974,21.780604,1.0,0.0,1,0,0.0,0.0,2.0,29.223744,0.0,0,0,0.0,,2.0,24.0,32.369942,0.0,1,0,0,0,24.0,20.019977,1.0,0.0,0,0,96.0,1.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0,1.0,0,0,2.0,1.0,0,0,0,0,1.0,0.0,5.0,1.0,0.0,0,69.2,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,6.0,0.0,0.0,1.0,23.71476,0.0,13.131313,19.072975,1,1,0,0.0,0.0,6.0,2.0,0.0,55.186859,24.0,0.0,0,0.0,1.0,1,0
1703,16.0,0.0,98.68709,27.8,0.0,0.0,0,0.0,3.0,0,0,0.0,28.0,0,0,0,0.0,2.0,0,6.633907,2.276399,0.9516666666666667,4.0,0,0,570,1,4.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,3.951368,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0,0,1,0.0,0,0.0,0.0,0,0.0,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.864348,1.0,0.0,0,1.825864,6.427396,1.0,0,120,0,0,0.0,0.0,5.092593,0.0,48.0,0,0,1.0,0.0,114.2,0,0,0.0,0.0,0.0,1.452785,0,15.517241,1.0,14.665288,95.348837,0.0,0.0,0,1,1.0,0.0,0.0,12.227074,0.0,0,0,0.0,,0.0,9.0,99.768519,0.0,0,0,0,0,48.0,31.629574,0.0,0.0,0,0,16.0,0.0,1,0,0,0,0,0.0,3.0,0.0,0.0,1,0.0,0.0,0,0,3.0,0.0,0,0,1,0,0.0,0.0,3.0,0.0,0.0,0,40.0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,92.857143,0.0,5.319149,7.2343,1,1,0,0.0,0.0,7.0,0.0,1.0,16.206662,28.0,0.0,0,0.0,0.0,1,0
4344,140.0,0.0,96.808511,,0.0,0.0,0,0.0,14.0,0,0,1.0,92.0,0,1,0,0.0,9.0,0,19.642857,1.243224,0.7584615384615384,22.0,0,0,201,1,22.0,0.0,2.0,0,1.0,1,1.0,0,0.0,0,1.0,0.0,2.0,1.0,1.0,9.090909,4,0,3.448276,2.0,0.0,0.0,4.0,0,0.0,0.0,0,1,1,1.0,0,0.0,2.0,0,0.0,0,0,1,0.0,2.0,2.0,0.0,0.0,0.0,1.415297,1.0,0.0,0,2.601609,1.192651,1.0,0,65,0,1,0.0,0.0,2.777778,0.0,152.0,0,0,1.0,0.0,49.3,0,0,0.0,0.0,2.0,4.494382,0,30.379747,1.0,17.587698,76.923077,1.0,0.0,0,0,0.0,2.0,0.0,6.25,0.0,0,0,22.0,,1.0,35.0,91.111111,2.0,0,0,0,0,152.0,30.325012,2.0,0.0,0,0,140.0,2.0,0,0,0,0,0,0.0,2.0,0.0,0.0,0,1.0,1.0,0,0,10.0,0.0,1,0,0,0,2.0,0.0,10.0,0.0,1.0,1,,0,0.0,0.0,0.0,0,0.0,1.0,2.0,1.0,21.0,0.0,0.0,1.0,76.923077,0.0,0.598802,15.100066,1,0,0,0.0,0.0,21.0,2.0,2.0,20.60552,92.0,0.0,0,1.0,3.0,1,0
10087,136.0,0.0,95.169082,47.4,1.0,0.0,0,1.0,37.0,0,0,1.0,341.0,0,0,0,0.0,0.0,0,12.931034,1.642133,0.9291970802919708,25.0,0,0,528,1,15.0,0.0,3.0,0,0.0,1,0.0,0,0.0,0,3.0,1.0,4.0,0.0,1.0,6.963788,34,0,1.694915,1.0,0.0,0.0,12.0,0,0.0,0.0,0,1,1,6.0,0,0.0,1.0,0,1.0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,1.468633,1.0,1.0,0,1.164298,9.431695,1.0,0,137,0,0,171.0,0.0,3.0,87837.75,148.0,0,0,2.0,1.0,127.3,2,0,0.0,0.0,3.0,3.797468,1,14.010989,1.0,20.458536,69.587629,1.0,0.0,0,0,0.0,2.0,4.0,15.730337,87837.75,0,0,14.0,,2.0,62.0,97.5,0.0,1,0,0,0,148.0,13.540028,1.0,2.0,0,0,136.0,2.0,0,0,0,1,0,3.0,3.0,0.0,2.0,0,1.0,1.0,0,0,29.0,1.0,1,0,1,0,1.0,0.0,30.0,14.0,0.0,1,51.7,0,3.0,0.0,0.0,0,1.0,2.0,1.0,0.0,25.0,1.0,0.0,2.0,62.799263,0.0,6.906077,17.855089,1,0,0,0.0,1.0,31.0,1.0,1.0,33.857759,512.0,1.0,1,0.0,5.0,1,0
7747,318.0,106.0,88.858447,42.3,5.0,0.0,0,5.0,51.0,0,0,3.0,397.0,0,0,0,2.0,9.0,1,19.361936,2.668036,0.5584090909090909,20.0,0,0,640,1,15.0,0.0,4.0,0,1.0,1,2.0,0,1.0,0,1.0,0.0,2.0,0.0,5.0,5.42477,109,0,3.225806,0.0,4.0,0.0,44.0,0,0.0,0.0,0,0,0,3.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0.0,2.0,2.0,1.0,2.968704,1.0,5.0,0,0.52935,9.630097,2.0,5,440,0,0,0.0,2.0,2.102102,866820.5,783.0,0,0,4.0,0.0,245.7,10,0,0.0,0.0,0.0,1.626016,6,15.060241,6.0,31.817139,63.979417,1.0,2.0,0,0,0.0,3.0,0.0,21.037868,144470.08333333334,0,0,10.0,,1.0,63.0,72.872873,0.0,0,0,1,0,783.0,18.863014,0.0,1.0,0,0,212.0,4.0,0,0,0,4,0,3.0,3.0,1.0,0.0,0,4.0,1.0,0,0,12.0,0.0,0,0,0,0,0.0,0.0,20.0,16.0,0.0,0,62.9,0,0.0,0.0,1.0,0,0.0,2.0,0.0,0.0,24.0,1.0,0.0,1.0,58.511838,0.0,27.845304,11.314473,1,0,0,0.0,0.0,28.0,0.0,2.0,25.819379,397.0,2.0,0,0.0,5.0,1,0
3094,92.0,0.0,95.488722,40.0,0.0,0.0,0,0.0,14.0,0,0,3.0,108.0,0,0,1,0.0,14.0,0,14.912281,,0.525,13.0,0,0,327,1,12.0,0.0,2.0,0,1.0,1,0.0,0,1.0,0,0.0,0.0,1.0,0.0,2.0,3.478261,4,0,12.903226,1.0,0.0,96.0,1.0,0,0.0,0.0,1,0,1,0.0,0,0.0,1.0,0,1.0,0,0,0,0.0,3.0,0.0,2.0,0.0,1.0,,2.0,0.0,0,4.292211,4.769002,1.0,3,60,0,0,0.0,0.0,8.196721,0.0,192.0,0,0,0.0,0.0,31.5,0,0,0.0,0.0,0.0,2.479339,0,29.059829,0.0,21.253308,64.285714,0.0,0.0,0,0,0.0,4.0,1.0,19.444444,0.0,0,0,1.0,,1.0,25.0,98.360656,1.0,0,1,0,0,288.0,,0.0,0.0,0,0,92.0,0.0,0,0,0,0,0,1.0,3.0,0.0,0.0,0,1.0,0.0,0,0,6.0,0.0,1,0,0,0,1.0,2.0,13.0,6.0,0.0,0,60.7,0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,15.0,0.0,0.0,1.0,63.492063,2.0,3.773585,,1,0,0,0.0,0.0,20.0,0.0,1.0,,108.0,0.0,1,0.0,2.0,1,0
12384,442.0,0.0,92.95499,63.0,1.0,0.0,0,0.0,17.0,0,0,0.0,84.0,0,0,0,0.0,3.0,0,13.221154,1.995443,0.9411428571428571,29.0,0,0,547,1,25.0,0.0,1.0,0,0.0,0,1.0,0,0.0,1,0.0,0.0,3.0,1.0,1.0,2.398082,3,0,0.614574,0.0,0.0,0.0,2.0,0,1.0,1.0,0,0,1,2.0,0,0.0,1.0,0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,2.070287,1.0,0.0,0,1.117351,7.82945,1.0,5,175,0,1,0.0,0.0,1.037344,23713.83,144.0,0,0,1.0,2.0,164.7,5,0,0.0,0.0,1.0,0.638298,5,22.610723,2.0,20.738413,99.046484,0.0,0.0,0,0,0.0,6.0,1.0,8.394161,4742.7660000000005,0,0,4.0,,0.0,36.0,97.302905,0.0,0,0,0,0,144.0,24.230341,1.0,3.0,1,0,442.0,1.0,1,0,0,0,0,0.0,1.0,1.0,0.0,0,5.0,1.0,0,0,16.0,0.0,1,0,0,0,2.0,0.0,15.0,2.0,0.0,1,55.6,0,1.0,0.0,0.0,0,0.0,1.0,2.0,0.0,14.0,1.0,0.0,1.0,96.981132,0.0,0.0,17.075605,1,0,0,0.0,1.0,16.0,1.0,1.0,14.062456,84.0,0.0,1,1.0,2.0,1,0
12086,56.0,0.0,91.875,66.7,1.0,0.0,0,1.0,37.0,0,0,0.0,701.0,0,0,0,0.0,10.0,0,20.300752,,0.5011627906976744,9.0,0,0,455,1,7.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,1.0,0.0,2.0,1.0,0.0,12.903226,12,0,3.846154,0.0,0.0,0.0,26.0,0,2.0,0.0,0,1,1,1.0,0,0.0,0.0,0,0.0,0,0,0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,0.0,0,6.513821,0.0,1.0,6,86,0,0,0.0,0.0,2.054795,63718.57,4.0,1,0,0.0,0.0,43.1,4,0,0.0,0.0,0.0,0.0,3,10.31746,0.0,34.042086,79.816514,0.0,0.0,0,0,1.0,2.0,1.0,22.47191,21239.523333333334,0,0,2.0,,0.0,17.0,95.890411,5.0,1,0,0,1,4.0,,0.0,0.0,0,0,56.0,5.0,1,0,0,1,0,0.0,1.0,0.0,1.0,0,1.0,1.0,0,0,11.0,2.0,1,0,0,0,2.0,1.0,11.0,1.0,0.0,1,74.5,0,1.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,86.206897,0.0,4.580153,,1,0,0,0.0,1.0,1.0,0.0,0.0,24.529309,701.0,1.0,0,0.0,0.0,1,0
2709,164.0,0.0,95.686901,9.1,0.0,0.0,0,1.0,23.0,0,0,1.0,184.0,0,0,0,0.0,10.0,0,35.973597,1.888274,0.7768844221105528,22.0,0,0,543,1,8.0,0.0,4.0,0,1.0,1,0.0,0,1.0,0,1.0,3.0,3.0,0.0,1.0,15.535714,25,0,4.109589,0.0,0.0,0.0,8.0,0,0.0,0.0,1,1,1,0.0,0,0.0,1.0,1,9.0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,2.172871,1.0,0.0,0,1.068746,5.468628,1.0,11,199,0,1,0.0,2.0,1.512605,140000.72,128.0,0,0,0.0,0.0,154.6,6,0,1.0,0.0,0.0,0.676819,3,4.255319,2.0,8.120448,51.737452,0.0,1.0,0,0,0.0,9.0,0.0,5.714286,46666.90666666667,0,0,14.0,,1.0,36.0,94.957983,1.0,0,0,0,0,128.0,43.773987,1.0,0.0,0,0,164.0,0.0,0,1,0,3,0,0.0,1.0,0.0,1.0,0,6.0,1.0,0,0,4.0,0.0,0,0,0,0,0.0,0.0,15.0,8.0,0.0,0,26.5,0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,1.0,42.145594,0.0,41.992187,13.825066,1,0,0,0.0,0.0,13.0,1.0,0.0,10.223151,184.0,0.0,1,0.0,3.0,1,0
5632,151.0,0.0,96.414343,100.0,0.0,0.0,0,0.0,28.0,0,0,2.0,204.0,0,1,0,0.0,8.0,0,11.0,0.909259,0.6679245283018868,17.0,0,0,580,1,12.0,0.0,0.0,0,0.0,1,1.0,0,1.0,0,2.0,0.0,4.0,1.0,2.0,19.354839,18,0,1.858736,0.0,0.0,0.0,11.0,0,0.0,0.0,0,1,1,1.0,0,0.0,3.0,0,4.0,0,0,1,1.0,0.0,2.0,0.0,0.0,1.0,2.82618,1.0,2.0,0,0.656642,8.177292,1.0,21,106,0,1,0.0,0.0,4.186047,77859.6,251.0,0,0,2.0,0.0,70.8,5,0,2.0,0.0,2.0,0.947867,4,15.789474,2.0,13.296463,65.801887,1.0,0.0,0,0,0.0,4.0,1.0,12.5,19464.9,0,0,8.0,0.0,0.0,37.0,93.953488,2.0,0,0,0,0,251.0,28.232081,0.0,0.0,0,0,151.0,2.0,0,1,0,1,0,1.0,1.0,0.0,0.0,0,2.0,2.0,0,0,17.0,0.0,1,0,0,0,0.0,3.0,28.0,13.0,1.0,1,97.2,0,0.0,0.0,0.0,0,2.0,1.0,1.0,1.0,11.0,0.0,2.790698,1.0,65.128205,0.0,3.482587,18.960549,1,0,0,0.0,1.0,23.0,3.0,1.0,13.020961,204.0,0.0,0,0.0,2.0,1,0
8046,24.0,0.0,93.592233,71.4,0.0,0.0,0,2.0,5.0,0,0,0.0,20.0,0,0,0,0.0,0.0,0,12.108559,1.679397,0.897093023255814,6.0,0,0,405,1,3.0,0.0,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,0.0,12.467532,5,0,1.230228,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,1,0.0,0,1.0,1.0,0,0.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.709348,1.0,1.0,0,0.893349,6.830501,1.0,0,172,0,0,0.0,0.0,2.615694,0.0,36.0,1,0,1.0,0.0,154.3,0,0,0.0,0.0,0.0,2.443992,0,16.916488,0.0,31.374069,58.695652,1.0,0.0,0,0,0.0,0.0,0.0,26.285714,0.0,0,0,3.0,,1.0,16.0,82.696177,0.0,0,0,0,0,36.0,32.581042,0.0,1.0,0,0,24.0,0.0,1,0,0,0,0,0.0,1.0,0.0,0.0,1,0.0,1.0,0,0,2.0,0.0,0,0,0,0,2.0,0.0,5.0,3.0,0.0,0,47.2,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,62.156216,1.0,0.0,12.207189,1,1,0,0.0,1.0,7.0,1.0,0.0,35.78735,20.0,0.0,0,0.0,0.0,1,0
2675,12.0,0.0,87.548638,75.0,0.0,1.0,0,0.0,9.0,0,0,0.0,44.0,0,1,1,0.0,1.0,0,23.857868,2.038745,0.7347222222222222,2.0,0,0,698,1,1.0,0.0,4.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1.0,0.0,1.0,3.157895,6,0,7.8125,0.0,0.0,0.0,3.0,0,0.0,0.0,0,0,1,0.0,0,0.0,1.0,1,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.606641,1.0,0.0,0,4.519676,2.958208,1.0,0,72,0,0,0.0,0.0,7.042254,0.0,44.0,0,0,1.0,0.0,52.9,0,0,0.0,0.0,0.0,3.414634,0,29.145729,0.0,29.966449,97.037037,0.0,0.0,1,0,0.0,1.0,0.0,30.612245,0.0,0,0,1.0,,0.0,13.0,100.0,0.0,0,1,0,0,44.0,20.253848,0.0,0.0,0,0,12.0,0.0,1,0,0,0,0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,4.0,0.0,0,0,0,0,1.0,0.0,6.0,2.0,0.0,0,59.7,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,0.0,0.469484,1.0,39.259259,0.0,3.664921,19.235152,1,0,0,0.0,1.0,7.0,,1.0,33.40061,44.0,0.0,0,1.0,3.0,1,0
1156,68.0,0.0,100.0,,1.0,1.0,0,0.0,15.0,0,0,0.0,68.0,1,0,0,0.0,0.0,0,,0.657001,0.9926315789473684,12.0,0,0,612,0,9.0,0.0,0.0,0,0.0,1,1.0,0,0.0,0,1.0,0.0,2.0,0.0,0.0,3.504043,2,0,,0.0,0.0,0.0,7.0,0,0.0,0.0,0,0,1,1.0,0,0.0,1.0,1,6.0,0,1,0,0.0,2.0,2.0,0.0,0.0,0.0,0.468014,1.0,2.0,0,0.0,0.0,1.0,37,95,0,0,0.0,0.0,1.617251,0.0,410.0,1,0,2.0,0.0,94.3,0,0,2.0,0.0,1.0,1.347709,0,28.032345,1.0,4.698972,27.692308,2.0,0.0,0,0,0.0,6.0,3.0,3.571429,0.0,0,0,3.0,,1.0,33.0,84.636119,1.0,0,0,0,0,410.0,,0.0,0.0,0,0,68.0,0.0,0,0,0,0,0,0.0,3.0,0.0,1.0,0,0.0,8.0,1,0,22.0,1.0,0,0,0,0,3.0,0.0,8.0,13.0,0.0,1,26.0,0,0.0,0.0,0.0,0,0.0,1.0,1.0,0.0,17.0,0.0,0.0,1.0,63.492063,0.0,0.0,,1,0,0,0.0,1.0,29.0,,0.0,6.522769,68.0,0.0,0,0.0,3.0,1,0
9726,36.0,0.0,99.465241,25.0,0.0,0.0,0,0.0,1.0,0,0,1.0,4.0,0,0,0,0.0,0.0,0,2.409639,1.564996,0.8850746268656716,9.0,0,0,501,1,9.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0.0,1.0,0.0,0.0,9.489051,0,0,2.512563,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,1,1.0,0,0.0,0.0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.54713,1.0,0.0,0,1.226164,3.066586,1.0,3,67,0,1,0.0,0.0,0.598802,0.0,20.0,0,0,0.0,0.0,59.3,0,1,0.0,0.0,0.0,4.216867,0,5.072464,0.0,29.007779,98.579041,1.0,0.0,0,0,0.0,1.0,1.0,15.841584,0.0,1,0,4.0,,1.0,15.0,100.0,0.0,0,0,0,0,20.0,20.157759,0.0,0.0,0,1,36.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0,43.6,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,92.362345,0.0,1.960784,20.110985,1,0,0,1.0,0.0,5.0,0.0,0.0,46.85382,4.0,0.0,0,0.0,2.0,1,0
12371,172.0,0.0,99.916805,10.5,1.0,0.0,0,2.0,31.0,0,0,3.0,292.0,0,0,0,0.0,3.0,0,,2.771822,0.976551724137931,25.0,0,0,559,1,18.0,3.0,0.0,0,1.0,1,2.0,0,1.0,0,2.0,1.0,6.0,0.0,2.0,2.252693,22,0,,0.0,0.0,0.0,8.0,0,0.0,1.0,0,0,1,4.0,0,0.0,1.0,0,3.0,0,0,0,1.0,0.0,0.0,2.0,0.0,1.0,0.593975,1.0,2.0,0,0.813504,3.37316,1.0,58,290,0,0,0.0,1.0,0.62333,0.0,260.0,0,0,3.0,0.0,283.2,1,1,0.0,0.0,5.0,0.290698,0,22.952295,3.0,9.941108,99.086758,0.0,0.0,0,0,0.0,6.0,0.0,13.459268,0.0,0,0,11.0,3.0,3.0,47.0,100.0,0.0,0,0,0,0,260.0,23.062787,3.0,4.0,0,0,172.0,1.0,0,1,0,1,0,0.0,3.0,0.0,0.0,0,2.0,6.0,0,0,44.0,0.0,1,0,0,0,2.0,1.0,23.0,16.0,1.0,1,18.2,0,1.0,2.0,0.0,1,0.0,1.0,0.0,0.0,26.0,0.0,0.0,1.0,99.641577,0.0,68.106996,4.115239,1,0,0,0.0,0.0,42.0,1.0,1.0,7.607066,292.0,0.0,0,2.0,3.0,1,0
